DT_REFER;DENOM_CIA;ESCALA_MOEDA;ORDEM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;ŒTIMO;2.02.06;Lucros e Receitas a Apropriar;0.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;PENŒTIMO;2.02.06.01;Lucros a Apropriar;0.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;ŒTIMO;2.02.06.01;Lucros a Apropriar;0.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;PENŒTIMO;2.02.06.02;Receitas a Apropriar;0.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;ŒTIMO;2.02.06.02;Receitas a Apropriar;0.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;PENŒTIMO;2.02.06.03;Subvenes de Investimento a Apropriar;0.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;ŒTIMO;2.02.06.03;Subvenes de Investimento a Apropriar;0.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;PENŒTIMO;2.03;Patrimzo Luido Consolidado;1435221.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;ŒTIMO;2.03;Patrimzo Luido Consolidado;1475888.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;PENŒTIMO;2.03.01;Capital Social Realizado;1043663.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;ŒTIMO;2.03.01;Capital Social Realizado;1043663.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;PENŒTIMO;2.03.02;Reservas de Capital;-26866.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;ŒTIMO;2.03.02;Reservas de Capital;-26866.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;PENŒTIMO;2.03.02.01;gio na Emissàde Aes;0.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;ŒTIMO;2.03.02.01;gio na Emissàde Aes;0.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;PENŒTIMO;2.03.02.02;Reserva Especial de gio na Incorporaï;0.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;ŒTIMO;2.03.02.02;Reserva Especial de gio na Incorporaï;0.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;PENŒTIMO;2.03.02.03;Alienaï de B{s de Subscriï;0.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;ŒTIMO;2.03.02.03;Alienaï de B{s de Subscriï;0.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;PENŒTIMO;2.03.02.04;Opes Outorgadas;7040.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;ŒTIMO;2.03.02.04;Opes Outorgadas;7040.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;PENŒTIMO;2.03.02.05;Aes em Tesouraria;-16367.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;ŒTIMO;2.03.02.05;Aes em Tesouraria;-16367.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;PENŒTIMO;2.03.02.06;Adiantamento para Futuro Aumento de Capital;0.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;ŒTIMO;2.03.02.06;Adiantamento para Futuro Aumento de Capital;0.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;PENŒTIMO;2.03.02.07;C.M. do capital;43.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;ŒTIMO;2.03.02.07;C.M. do capital;43.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;PENŒTIMO;2.03.02.09;Custo de capitalizaï;-17582.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;ŒTIMO;2.03.02.09;Custo de capitalizaï;-17582.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;PENŒTIMO;2.03.03;Reservas de Reavaliaï;0.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;ŒTIMO;2.03.03;Reservas de Reavaliaï;0.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;PENŒTIMO;2.03.04;Reservas de Lucros;52334.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;ŒTIMO;2.03.04;Reservas de Lucros;97350.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;PENŒTIMO;2.03.04.01;Reserva Legal;2617.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;ŒTIMO;2.03.04.01;Reserva Legal;6526.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;PENŒTIMO;2.03.04.02;Reserva Estatut©a;0.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;ŒTIMO;2.03.04.02;Reserva Estatut©a;0.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;PENŒTIMO;2.03.04.03;Reserva para Conting£ias;0.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;ŒTIMO;2.03.04.03;Reserva para Conting£ias;0.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;PENŒTIMO;2.03.04.04;Reserva de Lucros a Realizar;0.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;ŒTIMO;2.03.04.04;Reserva de Lucros a Realizar;0.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;PENŒTIMO;2.03.04.05;Reserva de Retenï de Lucros;0.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;ŒTIMO;2.03.04.05;Reserva de Retenï de Lucros;0.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;PENŒTIMO;2.03.04.06;Reserva Especial para Dividendos NàDistribu/s;0.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;ŒTIMO;2.03.04.06;Reserva Especial para Dividendos NàDistribu/s;0.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;PENŒTIMO;2.03.04.07;Reserva de Incentivos Fiscais;49717.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;ŒTIMO;2.03.04.07;Reserva de Incentivos Fiscais;90824.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;PENŒTIMO;2.03.04.08;Dividendo Adicional Proposto;0.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;ŒTIMO;2.03.04.08;Dividendo Adicional Proposto;0.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;PENŒTIMO;2.03.04.09;Aes em Tesouraria;0.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;ŒTIMO;2.03.04.09;Aes em Tesouraria;0.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;PENŒTIMO;2.03.05;Lucros/Preju¯s Acumulados;0.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;ŒTIMO;2.03.05;Lucros/Preju¯s Acumulados;0.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;PENŒTIMO;2.03.06;Ajustes de Avaliaï Patrimonial;-22807.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;ŒTIMO;2.03.06;Ajustes de Avaliaï Patrimonial;-22807.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;PENŒTIMO;2.03.06.01;Agio em transaes de capital;-22807.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;ŒTIMO;2.03.06.01;Agio em transaes de capital;-22807.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;PENŒTIMO;2.03.07;Ajustes Acumulados de Conversû0.0000000000;S
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;ŒTIMO;2.03.07;Ajustes Acumulados de Conversû0.0000000000;S
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;PENŒTIMO;2.03.08;Outros Resultados Abrangentes;0.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;ŒTIMO;2.03.08;Outros Resultados Abrangentes;-5270.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;PENŒTIMO;2.03.09;Participaï dos Acionistas NàControladores;388897.0000000000
2021-12-31;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;MIL;ŒTIMO;2.03.09;Participaï dos Acionistas NàControladores;389818.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2;Passivo Total;602706.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2;Passivo Total;616332.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.01;Passivo Circulante;158850.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.01;Passivo Circulante;235728.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.01.01;Obrigaes Sociais e Trabalhistas;19255.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.01.01;Obrigaes Sociais e Trabalhistas;24861.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.01.01.01;Obrigaes Sociais;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.01.01.01;Obrigaes Sociais;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.01.01.02;Obrigaes Trabalhistas;19255.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.01.01.02;Obrigaes Trabalhistas;24861.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.01.02;Fornecedores;4186.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.01.02;Fornecedores;10283.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.01.02.01;Fornecedores Nacionais;4186.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.01.02.01;Fornecedores Nacionais;10283.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.01.02.02;Fornecedores Estrangeiros;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.01.02.02;Fornecedores Estrangeiros;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.01.03;Obrigaes Fiscais;9523.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.01.03;Obrigaes Fiscais;11456.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.01.03.01;Obrigaes Fiscais Federais;9523.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.01.03.01;Obrigaes Fiscais Federais;11456.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.01.03.01.01;Imposto de Renda e Contribuiï Social a Pagar;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.01.03.01.01;Imposto de Renda e Contribuiï Social a Pagar;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.01.03.01.02;Obrigaes Tribut©as;4551.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.01.03.01.02;Obrigaes Tribut©as;7704.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.01.03.01.03;Impostos Parcelados;4972.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.01.03.01.03;Impostos Parcelados;3752.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.01.03.02;Obrigaes Fiscais Estaduais;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.01.03.02;Obrigaes Fiscais Estaduais;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.01.03.03;Obrigaes Fiscais Municipais;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.01.03.03;Obrigaes Fiscais Municipais;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.01.04;Emprôimos e Financiamentos;21940.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.01.04;Emprôimos e Financiamentos;34769.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.01.04.01;Emprôimos e Financiamentos;21940.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.01.04.01;Emprôimos e Financiamentos;34769.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.01.04.01.01;Em Moeda Nacional;21940.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.01.04.01.01;Em Moeda Nacional;34769.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.01.04.01.02;Em Moeda Estrangeira;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.01.04.01.02;Em Moeda Estrangeira;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.01.04.02;Deb´ures;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.01.04.02;Deb´ures;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.01.04.03;Financiamento por Arrendamento;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.01.04.03;Financiamento por Arrendamento;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.01.05;Outras Obrigaes;103946.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.01.05;Outras Obrigaes;154359.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.01.05.01;Passivos com Partes Relacionadas;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.01.05.01;Passivos com Partes Relacionadas;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.01.05.01.01;D©tos com Coligadas;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.01.05.01.01;D©tos com Coligadas;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.01.05.01.03;D©tos com Controladores;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.01.05.01.03;D©tos com Controladores;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.01.05.01.04;D©tos com Outras Partes Relacionadas;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.01.05.01.04;D©tos com Outras Partes Relacionadas;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.01.05.02;Outros;103946.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.01.05.02;Outros;154359.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.01.05.02.01;Dividendos e JCP a Pagar;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.01.05.02.01;Dividendos e JCP a Pagar;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.01.05.02.02;Dividendo M©mo ObrigatŠo a Pagar;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.01.05.02.02;Dividendo M©mo ObrigatŠo a Pagar;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.01.05.02.03;Obrigaes por Pagamentos Baseados em Aes;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.01.05.02.03;Obrigaes por Pagamentos Baseados em Aes;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.01.05.02.04;Adiantamento de mensalidades;21888.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.01.05.02.04;Adiantamento de mensalidades;29541.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.01.05.02.05;Passivos de arrendamento;16452.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.01.05.02.05;Passivos de arrendamento;39075.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.01.05.02.06;Contraprestaï a pagar;64616.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.01.05.02.06;Contraprestaï a pagar;81547.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.01.05.02.07;Outras contas a pagar;990.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.01.05.02.07;Outras contas a pagar;4196.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.01.06;ProvisWû0.0000000000;S
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.01.06;ProvisWû0.0000000000;S
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.01.06.01;ProvisWàFiscais Previdenci©as Trabalhistas e C¥is;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.01.06.01;ProvisWàFiscais Previdenci©as Trabalhistas e C¥is;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.01.06.01.01;ProvisWàFiscais;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.01.06.01.01;ProvisWàFiscais;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.01.06.01.02;ProvisWàPrevidenci©as e Trabalhistas;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.01.06.01.02;ProvisWàPrevidenci©as e Trabalhistas;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.01.06.01.03;ProvisWàpara Beneféos a Empregados;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.01.06.01.03;ProvisWàpara Beneféos a Empregados;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.01.06.01.04;ProvisWàC¥is;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.01.06.01.04;ProvisWàC¥is;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.01.06.02;Outras ProvisWû0.0000000000;S
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.01.06.02;Outras ProvisWû0.0000000000;S
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.01.06.02.01;ProvisWàpara Garantias;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.01.06.02.01;ProvisWàpara Garantias;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.01.06.02.02;ProvisWàpara Reestruturaï;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.01.06.02.02;ProvisWàpara Reestruturaï;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.01.06.02.03;ProvisWàpara Passivos Ambientais e de Desativaï;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.01.06.02.03;ProvisWàpara Passivos Ambientais e de Desativaï;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.01.07;Passivos sobre Ativos NíCorrentes a Venda e Descontinuados;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.01.07;Passivos sobre Ativos NíCorrentes a Venda e Descontinuados;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.01.07.01;Passivos sobre Ativos NíCorrentes a Venda;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.01.07.01;Passivos sobre Ativos NíCorrentes a Venda;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.01.07.02;Passivos sobre Ativos de Operaes Descontinuadas;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.01.07.02;Passivos sobre Ativos de Operaes Descontinuadas;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.02;Passivo NàCirculante;287995.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.02;Passivo NàCirculante;230883.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.02.01;Emprôimos e Financiamentos;29076.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.02.01;Emprôimos e Financiamentos;29285.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.02.01.01;Emprôimos e Financiamentos;29076.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.02.01.01;Emprôimos e Financiamentos;29285.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.02.01.01.01;Em Moeda Nacional;29076.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.02.01.01.01;Em Moeda Nacional;29285.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.02.01.01.02;Em Moeda Estrangeira;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.02.01.01.02;Em Moeda Estrangeira;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.02.01.02;Deb´ures;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.02.01.02;Deb´ures;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.02.01.03;Financiamento por Arrendamento;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.02.01.03;Financiamento por Arrendamento;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.02.02;Outras Obrigaes;240286.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.02.02;Outras Obrigaes;187367.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.02.02.01;Passivos com Partes Relacionadas;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.02.02.01;Passivos com Partes Relacionadas;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.02.02.01.01;D©tos com Coligadas;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.02.02.01.01;D©tos com Coligadas;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.02.02.01.03;D©tos com Controladores;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.02.02.01.03;D©tos com Controladores;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.02.02.01.04;D©tos com Outras Partes Relacionadas;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.02.02.01.04;D©tos com Outras Partes Relacionadas;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.02.02.02;Outros;240286.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.02.02.02;Outros;187367.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.02.02.02.01;Obrigaes por Pagamentos Baseados em Aes;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.02.02.02.01;Obrigaes por Pagamentos Baseados em Aes;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.02.02.02.02;Adiantamento para Futuro Aumento de Capital;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.02.02.02.02;Adiantamento para Futuro Aumento de Capital;0.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.02.02.02.03;Impostos Parcelados;27205.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.02.02.02.03;Impostos Parcelados;23050.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.02.02.02.04;Outras Contas a Pagar;4346.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.02.02.02.04;Outras Contas a Pagar;4646.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.02.02.02.05;Obrigaes Trabalhistas;16749.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;ŒTIMO;2.02.02.02.05;Obrigaes Trabalhistas;15931.0000000000
2021-12-31;BAHEMA EDUCAÃO S.A.;MIL;PENŒTIMO;2.02.02.02.06;Passivos de arrendamento;96738.0000000000
